지역ID,교육청,구군,학교수_합계,학생수_합계_계,학생수_합계_여자,학급수_합계_계,교원수_합계_계,교실수_계,일반교실수,교과교실수,특별교실수,학교용지_합계,교지면적_계,체육장,교사면적_총계,교수학습공간,지원공간,관리행정공간,보건위생공간,공유면적,냉난방면적_총계,난방_계,냉방,비난방,일반전기_kWh,심야전기_kWh,전기_총사용량_kWh,상수도_톤,가스_m3,유류_L,탄류_kg,신재생에너지_kWh,학생1인당_전기사용량,학생1인당_수도사용량,학생1인당_가스사용량,학급당학생수,교원1인당학생수,학생1인당_교원수,학생1인당_학교용지,학생1인당_교지면적,학생1인당_교사면적,학생1인당_냉난방면적,면적당_전기사용량,냉난방면적당_전기사용량,교수학습공간비율,관리행정공간비율,공유면적비율,냉방면적비율,비난방면적비율,학생1인당_전기사용량_점수,면적당_전기사용량_점수,냉난방면적당_전기사용량_점수,학생1인당_교사면적_점수,학생1인당_학교용지_점수,학생1인당_냉난방면적_점수,교원1인당학생수_점수,학급당학생수_점수,에너지_비효율점수,공간_과잉점수,운영_구조점수,종합_비효율점수,교육자원_효율점수,비효율_위험등급,주요_비효율유형,AI_추천개선방향
대전광역시교육청_서구,대전광역시교육청,서구,17,11717,5934,504,1116,763,509,102,129,457486,375187,137426,221873,55139,63297,17211,12053,61207,221873,105487,149898,69359,9390777,2166,9392943,156044,884550,,,278061,801.6508492,13.31774345,75.4928736,23.24801587,10.49910394,0.09524622344,39.044636,32.0207391,18.93599044,18.93599044,42.3347726,42.3347726,0.248516043,0.07757140346,0.2758650219,0.6756027097,0.3126067615,3.799503622,18.00496798,18.00496798,4.52731249,1.599700351,4.52731249,21.1994776,18.31109779,13.26981319,3.551441777,19.7552877,10.3552858,89.6447142,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
대전광역시교육청_유성구,대전광역시교육청,유성구,17,9784,4776,450,1043,870,450,107,293,539313,482984,153775,262906,69856,70509,19580,12559,68764,262906,143302,157176,81993,11632265,,11632265,161370,976580,1189,,238024,1188.906889,16.49325429,99.81398201,21.74222222,9.38063279,0.1066026165,55.12193377,49.36467702,26.8710139,26.8710139,44.24495827,44.24495827,0.2657071349,0.07447528775,0.2615535591,0.5978410535,0.3118719238,12.56510811,23.23004703,23.23004703,12.83139622,2.893375776,12.83139622,0.9555649556,2.147734085,19.67506739,9.51872274,1.55164952,12.89401685,87.10598315,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
대전광역시교육청_중구,대전광역시교육청,중구,14,8552,3685,435,923,671,400,155,101,793443,345319,122725,206378,51566,58054,15280,10576,55462,206378,147631,146155,47213,9858298,63263,9921561,134465,619187,,,157445,1160.145112,15.72322264,72.40259588,19.65977011,9.265438787,0.1079279701,92.77864827,40.37874181,24.13213283,24.13213283,48.07470273,48.07470273,0.2498619039,0.0740388995,0.2687398851,0.7081907955,0.2287695394,11.91408054,33.70584408,33.70584408,9.965128993,5.923459986,9.965128993,0.04466682567,17.62992355,26.4419229,8.617905991,8.837295187,16.67162198,83.32837802,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
부산광역시교육청_강서구,부산광역시교육청,강서구,6,2934,1344,113,279,180,120,10,33,114142,114142,36109,66390,12485,20687,4065,4901,18698,66390,43484,44995,21395,2802333,16049,2818382,47655,87240,4000,,413320,960.5937287,16.24233129,29.73415133,25.96460177,10.51612903,0.09509202454,38.90320382,38.90320382,22.62781186,22.62781186,42.45190541,42.45190541,0.18805543,0.06122910077,0.281638801,0.6777376111,0.3222623889,7.397201981,18.32537045,18.32537045,8.390841609,1.588319873,8.390841609,21.5076254,47.4712459,14.68264763,6.123334364,34.48943565,14.22994052,85.77005948,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_금정구,부산광역시교육청,금정구,14,6561,3254,322,708,735,323,94,299,377582,252912,85079,182615,47135,50555,12090,8496,52133,182615,96285,117485,64749,6499344,10520,6509864,122126,156299,34,,192072,992.2060661,18.6139308,23.8224356,20.3757764,9.266949153,0.1079103795,57.54945892,38.54778235,27.83340954,27.83340954,35.64802453,35.64802453,0.2581113271,0.06620485721,0.2854803822,0.6433480273,0.3545656162,8.112752466,0,0,13.83855317,3.088708952,13.83855317,0.01732976219,9.944229062,2.704250822,10.25527176,4.980779412,6.066138487,93.93386151,매우 낮음,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
부산광역시교육청_기장군,부산광역시교육청,기장군,5,3736,1993,131,293,188,127,25,35,92045,83198,41475,61950,15191,15514,3294,4618,17060,61950,35229,39211,17136,2242774,72855,2315629,41453,101200,10000,,233581,619.8150428,11.09555675,27.08779443,28.51908397,12.75085324,0.0784261242,24.63731263,22.26927195,16.58190578,16.58190578,37.37899919,37.37899919,0.2452138822,0.05317191283,0.2753833737,0.6329459241,0.2766101695,0,4.449056612,4.449056612,2.06373866,0.4404010441,2.06373866,61.955304,74.89135412,2.966037741,1.522626121,68.42332906,12.20726679,87.79273321,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_남구,부산광역시교육청,남구,15,6342,2625,334,735,763,374,85,189,371783,323269,118057,211385,68319,58405,13210,10602,54249,211385,100847,146786,64433,7895395,,7895395,110492,117039,,,210153,1244.937717,17.42226427,18.45458846,18.98802395,8.628571429,0.1158940397,58.62235888,50.97272154,33.33096815,33.33096815,37.35078175,37.35078175,0.3231970102,0.06249260827,0.2566359959,0.6944012111,0.304813492,13.83337517,4.371871249,4.371871249,19.59180484,3.175040891,19.59180484,11.57172958,24.84052477,7.525705889,14.11955019,18.20612718,11.7653068,88.2346932,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_동구,부산광역시교육청,동구,5,2241,1192,121,270,241,119,15,75,74113,55592,23067,81308,17513,22245,5170,3470,25870,81308,36554,52974,28731,3042069,,3042069,37829,45511,,,,1357.460509,16.88041053,20.30834449,18.52066116,8.3,0.1204819277,33.0713967,24.80678269,36.28201696,36.28201696,37.41414129,37.41414129,0.2153908594,0.06358537905,0.3181728735,0.6515226054,0.353360063,16.38034717,4.545183516,4.545183516,22.6801078,1.119057833,22.6801078,17.51875046,29.85725123,8.490238067,15.49309114,23.68800084,13.57104371,86.42895629,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_동래구,부산광역시교육청,동래구,13,8138,3765,349,764,621,335,107,132,344415,248972,91603,160942,50467,49231,12207,9236,35937,160942,85514,125345,35826,6719019,1,6719020,115484,181999,,,208374,825.6352912,14.19071025,22.36409437,23.31805158,10.65183246,0.09388056033,42.32182354,30.59375768,19.77660359,19.77660359,41.74808316,41.74808316,0.3135725914,0.07584719961,0.2232916206,0.7788209417,0.2226019311,4.342395433,16.40015086,16.40015086,5.407022801,1.863402439,5.407022801,23.96380708,19.06286915,12.38089905,4.225816014,21.51333811,10.4887317,89.5112683,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_부산진구,부산광역시교육청,부산진구,18,8586,3793,436,950,870,464,81,290,487094,480885,188380,279498,66898,86297,30578,16099,57857,279498,137705,192772,73612,11815624,35749,11851373,308812,448081,5420,,253304,1380.31365,35.9669229,52.18739809,19.69266055,9.037894737,0.1106452364,56.73119031,56.00803634,32.55276031,32.55276031,42.40235351,42.40235351,0.2393505499,0.1094032873,0.2070032701,0.6897079764,0.2633721887,16.8976318,18.18982729,18.18982729,18.77740233,3.022866171,18.77740233,4.163129653,17.2768738,17.75909546,13.52589027,10.72000173,15.00994932,84.99005068,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
부산광역시교육청_북구,부산광역시교육청,북구,9,4404,2586,228,504,416,205,85,79,479321,171809,54872,120660,32314,34358,8747,6526,31612,120660,38723,77939,37489,4657707,14318,4672025,65288,88892,,,301547,1060.859446,14.82470481,20.18437784,19.31578947,8.738095238,0.1144414169,108.8376476,39.01203451,27.39782016,27.39782016,38.72057848,38.72057848,0.2678103763,0.07249295541,0.2619923753,0.6459390022,0.3106994862,9.66673307,8.118782506,8.118782506,13.3827044,7.215663008,13.3827044,9.589389285,21.32225165,8.634766027,11.32702394,15.45582047,10.73482736,89.26517264,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_사상구,부산광역시교육청,사상구,5,2134,1062,110,256,218,112,36,67,149691,68938,34966,65517,19582,18228,4540,4151,17537,65517,36152,47095,17945,2364788,8415,2373203,32689,26604,,,303976,1112.091378,15.31818182,12.46672915,19.4,8.3359375,0.1199625117,70.14573571,32.30459231,30.70149953,30.70149953,36.22270556,36.22270556,0.298884259,0.06929499214,0.2676709862,0.7188210693,0.2738983775,10.82637632,1.286156946,1.286156946,16.84003887,4.102280632,16.84003887,16.86829505,20.41832609,4.466230069,12.59411946,18.64331057,9.843947899,90.1560521,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_사하구,부산광역시교육청,사하구,14,6684,3118,322,724,622,353,62,182,402594,273741,122321,189103,49879,50501,12655,10126,50376,189103,88155,117547,67295,8562391,214882,8777273,145983,142064,15893,,198561,1313.176691,21.84066427,21.25433872,20.75776398,9.232044199,0.1083183722,60.23249551,40.95466786,28.29189108,28.29189108,46.41530277,46.41530277,0.2637663073,0.06692120167,0.2663945046,0.6216030417,0.3558642644,15.37797562,29.16675867,29.16675867,14.31835882,3.304602104,14.31835882,0.6490964653,5.843930097,24.57049765,10.64710658,3.246513281,15.80254357,84.19745643,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
부산광역시교육청_서구,부산광역시교육청,서구,5,2242,1020,115,249,215,94,52,50,105976,83914,30503,56767,16758,14206,3534,2248,14882,56767,40116,42259,8397,2648126,,2648126,37687,38873,715,,37600,1181.144514,16.80954505,17.33853702,19.49565217,9.004016064,0.1110615522,47.26851026,37.42818912,25.31980375,25.31980375,46.64903905,46.64903905,0.2952067222,0.06225447883,0.2621593531,0.7444289816,0.1479204467,12.38940547,29.80611565,29.80611565,11.20803883,2.261442404,11.20803883,4.77632105,19.39158456,24.00054559,8.22584002,12.08395281,15.90317445,84.09682555,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
부산광역시교육청_수영구,부산광역시교육청,수영구,4,2213,1513,102,227,192,105,40,45,121169,117836,29877,50529,14836,13455,3528,2549,15396,50529,31211,31188,19318,1682980,,1682980,42908,25450,,,101100,760.4970628,19.38906462,11.50022594,21.69607843,9.748898678,0.1025756891,54.7532761,53.24717578,22.83280615,22.83280615,33.30720972,33.30720972,0.2936135684,0.06982129074,0.304696313,0.6172297097,0.3823151062,2.867980862,0,0,8.605370238,2.863711377,8.605370238,7.621040822,1.652421282,0.9559936207,6.691483951,4.636731052,3.802300368,96.19769963,매우 낮음,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
부산광역시교육청_연제구,부산광역시교육청,연제구,4,2331,1504,96,207,159,98,16,37,69526,69526,15834,42563,11760,10070,2288,2047,13307,42563,24185,24371,18378,2123265,,2123265,34004,21731,,,25523,910.8815959,14.58773059,9.322608323,24.28125,11.26086957,0.0888030888,29.82668383,29.82668383,18.25954526,18.25954526,49.88522895,49.88522895,0.2762963137,0.05375560933,0.3126424359,0.5725865188,0.4317834739,6.271959635,38.65831689,38.65831689,3.819405644,0.8579688515,3.819405644,34.98715258,29.40195275,27.86286447,2.832260046,32.19455266,18.50037593,81.49962407,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_영도구,부산광역시교육청,영도구,7,2668,1160,135,328,253,140,25,79,244047,203925,126631,115243,22029,35417,8282,6287,28647,115243,73770,71064,29588,4795705,,4795705,80981,226883,,,129156,1797.49063,30.35269865,85.0386057,19.76296296,8.134146341,0.1229385307,91.47188906,76.43365817,43.19452774,43.19452774,41.61385073,41.61385073,0.191152608,0.0718655363,0.2485790894,0.6166448288,0.2567444443,26.34050172,16.03297449,16.03297449,29.91412149,5.818310333,29.91412149,20.52064011,16.52223955,19.4688169,21.88218444,18.52143983,20.29205735,79.70794265,낮음,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
부산광역시교육청_중구,부산광역시교육청,중구,4,1499,879,84,184,158,95,15,42,50410,45700,17072,34654,11489,9333,2585,1607,8994,34654,10073,13324,9423,1617363,1,1617364,17083,17690,,,,1078.961975,11.39626418,11.8012008,17.8452381,8.14673913,0.122748499,33.62908606,30.48699133,23.11807872,23.11807872,46.67178392,46.67178392,0.3315345992,0.0745945634,0.2595371386,0.3844866393,0.2719166619,10.0764868,29.86833145,29.86833145,8.903910923,1.163932851,8.903910923,20.2927153,37.10732071,23.2710499,6.323918232,28.70001801,17.30654245,82.69345755,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
부산광역시교육청_해운대구,부산광역시교육청,해운대구,14,8119,3486,379,854,778,371,75,254,371175,332700,81775,215333,65403,51813,10805,9948,59321,215333,97333,139928,64762,8381734,42965,8424699,136891,240615,220,,443673,1037.652297,16.86057396,29.63603892,21.42216359,9.507025761,0.1051853677,45.71683705,40.97795295,26.52210863,26.52210863,39.12404973,39.12404973,0.3037295723,0.05017809625,0.2754849466,0.6498214394,0.3007527875,9.141435418,9.22242869,9.22242869,12.46626327,2.136585508,12.46626327,3.243230811,0,9.195430933,9.023037349,1.621615405,7.99040117,92.00959883,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_강남구,서울특별시교육청,강남구,22,17702,7871,684,1595,1213,703,169,284,675163,664219,201410,403735,99866,106421,26487,17919,103914,403735,285547,283159,80975,18535893,12288,18548181,227779,583036,1075,,113240,1047.801435,12.86741611,32.93616541,25.88011696,11.0984326,0.09010281324,38.1404926,37.52225737,22.80730991,22.80730991,45.94147399,45.94147399,0.2473553197,0.06560491411,0.2573816984,0.7013486569,0.2005647269,9.37116283,27.87065804,27.87065804,8.578688163,1.526947572,8.578688163,32.04710384,46.56437614,21.70415964,6.228107966,39.30573999,18.15397602,81.84602398,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_강동구,서울특별시교육청,강동구,14,11220,4796,427,943,757,448,65,190,253391,248987,107391,194721,55222,51745,15830,10152,51726,194721,93475,141423,47156,10154775,20113,10174888,154098,464997,285,,36620,906.8527629,13.7342246,41.44358289,26.2763466,11.89819724,0.08404634581,22.58386809,22.19135472,17.35481283,17.35481283,52.25367577,52.25367577,0.2835955033,0.08129580271,0.2656416103,0.7262853005,0.2421721335,6.180766334,45.13691317,45.13691317,2.872593847,0.275168629,2.872593847,46.52254695,50.81755111,32.15153089,2.006785441,48.67004903,22.57141043,77.42858957,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_강북구,서울특별시교육청,강북구,7,4988,2842,200,444,357,205,40,81,256514,144231,45672,101118,25633,31687,5874,5399,27807,101118,60109,76322,27000,5427836,,5427836,79177,231301,,,25754,1088.178829,15.87349639,46.37149158,24.94,11.23423423,0.08901363272,51.42622294,28.91559743,20.27225341,20.27225341,53.67823731,53.67823731,0.2534959157,0.05809054768,0.2749955498,0.7547815424,0.2670147748,10.28511183,49.03362683,49.03362683,5.92572544,2.595996804,5.92572544,34.50506298,36.47305166,36.11745516,4.815815895,35.48905732,23.50253978,76.49746022,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_강서구,서울특별시교육청,강서구,23,12880,6008,561,1289,1080,597,133,287,378333,352766,158481,347204,78616,90318,23668,15814,98291,347204,188898,237929,95493,14571644,18419,14590063,201231,609829,282,,399666,1132.768866,15.62352484,47.34697205,22.95900178,9.992242048,0.1000776398,29.37368012,27.3886646,26.9568323,26.9568323,42.02158673,42.02158673,0.2264259628,0.06816741743,0.2830929367,0.685271483,0.2750342738,11.29441469,17.1482864,17.1482864,12.92120606,0.8215174674,12.92120606,12.02546548,15.20878702,15.19699583,8.887976529,13.61712625,12.43640767,87.56359233,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_관악구,서울특별시교육청,관악구,17,8035,4498,359,853,707,338,124,202,491736,423078,136882,207269,51782,58578,17599,11596,59670,207269,173216,159334,31747,11345100,828,11345928,126218,252731,192,,37976,1412.063223,15.7085252,31.45376478,22.3816156,9.419695193,0.1061605476,61.19925327,52.65438706,25.79576851,25.79576851,54.74011068,54.74011068,0.2498299312,0.08490898301,0.2878867559,0.7687304903,0.1531681052,17.61628864,51.93825143,51.93825143,11.70614086,3.382393208,11.70614086,1.662579956,9.011056752,40.49759717,8.931558307,5.336818354,22.5970648,77.4029352,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_광진구,서울특별시교육청,광진구,9,7022,4182,264,577,493,306,70,102,187283,172492,81457,122817,35747,31607,11356,6614,30181,122817,71374,90489,29852,7538830,11304,7550134,140899,252116,,,126291,1075.211336,20.06536599,35.90373113,26.59848485,12.16984402,0.08217032185,26.67089148,24.56451154,17.49031615,17.49031615,61.47466556,61.47466556,0.2910590553,0.09246276981,0.2457395963,0.7367791104,0.2430608141,9.99159047,70.35980174,70.35980174,3.014399461,0.6040349469,3.014399461,51.43925278,54.27542039,50.23706465,2.210944623,52.85733658,31.41965743,68.58034257,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_구로구,서울특별시교육청,구로구,14,8767,4337,356,856,701,329,68,252,343452,237616,92407,186221,47936,44664,14076,9627,59774,186221,109613,145715,34166,9359530,101449,9460979,122697,469219,,,39932,1079.158093,13.99532337,53.52104483,24.62640449,10.24182243,0.09763887305,39.17554466,27.10345614,21.24113152,21.24113152,50.80511328,50.80511328,0.2574145773,0.07558760827,0.3209842069,0.7824842526,0.1834701779,10.08092597,41.17454783,41.17454783,6.939666353,1.610234044,6.939666353,16.54277773,33.10688113,30.81000721,5.163188917,24.82482943,19.65350323,80.34649677,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_금천구,서울특별시교육청,금천구,6,3449,1963,147,361,314,148,30,131,123805,123582,21722,97351,23982,25891,8874,5233,27268,97351,64395,65702,22862,4557048,4,4557052,61750,202060,,,96790,1321.267614,17.90374021,58.58509713,23.46258503,9.55401662,0.1046680197,35.89591186,35.83125544,28.22586257,28.22586257,46.81053097,46.81053097,0.2463456975,0.09115468768,0.2800998449,0.6748980493,0.2348409364,15.56111501,30.247857,30.247857,14.2492593,1.346335197,14.2492593,4.093747921,20.61430805,25.35227634,9.9482846,12.35402798,17.24094239,82.75905761,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_노원구,서울특별시교육청,노원구,25,16479,7474,752,1778,1438,809,104,460,588882,564890,152600,378042,115314,99618,36286,20633,95778,378042,253930,287268,68924,17200992,229639,17430631,258957,826751,495,,9075,1057.748104,15.71436374,50.16997391,21.91356383,9.268278965,0.1078948965,35.73529947,34.27938589,22.94083379,22.94083379,46.10765735,46.10765735,0.3050295999,0.0959840441,0.2533528021,0.7598838224,0.1823183667,9.596307322,28.32523229,28.32523229,8.718422278,1.333411364,8.718422278,0,3.986934774,22.0822573,6.256751974,1.993467387,12.73873668,87.26126332,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_도봉구,서울특별시교육청,도봉구,9,5697,2774,248,570,401,237,63,79,208519,168998,79994,123323,30011,35211,10820,6489,38690,123323,84099,98713,23968,5486849,185713,5672562,72525,255605,,,46954,995.7103739,12.73038441,44.86659645,22.97177419,9.994736842,0.1000526593,36.60154467,29.66438476,21.6470072,21.6470072,45.9975998,45.9975998,0.2433528215,0.08773708067,0.3137289881,0.8004427398,0.1943514186,8.192073051,28.02418333,28.02418333,7.364419431,1.403114628,7.364419431,12.07062032,15.34588756,21.4134799,5.37731783,13.70825394,13.84323118,86.15676882,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_동대문구,서울특별시교육청,동대문구,11,5954,2784,248,579,617,318,64,191,219050,194819,75484,169734,48289,43746,13134,7649,46730,169734,135897,123019,32172,7590429,44997,7635426,130409,272924,429,,23571,1282.402754,21.90275445,45.83876386,24.00806452,10.28324698,0.09724554921,36.79039301,32.72069197,28.50755794,28.50755794,44.98465835,44.98465835,0.284498097,0.07737990031,0.275313137,0.7247752365,0.1895436389,14.68140249,25.25340601,25.25340601,14.54405641,1.418310494,14.54405641,17.29254667,26.46954808,21.72940484,10.16880777,21.88104737,17.12791239,82.87208761,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_동작구,서울특별시교육청,동작구,7,5088,1951,214,498,488,233,47,180,272945,272945,87548,138895,40695,36206,8041,6123,40364,138895,103923,101864,12608,5587428,418,5587846,61089,337312,,,4100,1098.240173,12.00648585,66.29559748,23.77570093,10.21686747,0.09787735849,53.64485063,53.64485063,27.2985456,27.2985456,40.23072105,40.23072105,0.2929911084,0.05789265272,0.2906080132,0.7333885309,0.09077360596,10.51285201,12.24959259,12.24959259,13.27881254,2.774520842,13.27881254,16.09110222,23.97533044,11.67067906,9.777381977,20.03321633,12.16774082,87.83225918,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_마포구,서울특별시교육청,마포구,9,5556,2743,239,565,388,252,27,86,171050,171050,70860,109511,27715,31917,9830,5780,26445,109511,73287,84664,24944,4941663,33616,4975279,85988,287858,,,3333,895.4785817,15.47660187,51.81029518,23.24686192,9.833628319,0.1016918647,30.78653708,30.78653708,19.71040317,19.71040317,45.43177398,45.43177398,0.2530795993,0.08976267224,0.2414825908,0.7731095506,0.2277762051,5.923309862,26.47643607,26.47643607,5.33774338,0.9352043782,5.33774338,9.154615855,18.29871117,19.625394,3.870230379,13.72666351,12.43851898,87.56148102,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_서대문구,서울특별시교육청,서대문구,7,4594,2557,185,435,332,198,31,71,134688,134688,46373,106325,22945,30085,10602,5200,31657,106325,55977,82331,15263,5501208,10706,5511914,71097,236051,,,50000,1199.80714,15.47605572,51.38245538,24.83243243,10.56091954,0.09468872442,29.31824118,29.31824118,23.14431868,23.14431868,51.84024453,51.84024453,0.2158006113,0.09971314366,0.2977380672,0.7743334117,0.143550435,12.81183709,44.00602264,44.00602264,8.931371308,0.8170565191,8.931371308,22.31831697,35.31840891,33.60796079,6.226599712,28.81836294,21.93697668,78.06302332,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_서초구,서울특별시교육청,서초구,11,9748,4604,365,837,596,383,58,118,284183,284183,94877,170942,44755,59808,21058,8037,34537,170942,96785,134382,30011,8740675,15455,8756130,133167,281318,,,,898.2488716,13.66095609,28.85904801,26.70684932,11.64635603,0.08586376693,29.15295445,29.15295445,17.53610997,17.53610997,51.22281242,51.22281242,0.2618139486,0.1231879819,0.2020392882,0.7861262884,0.1755624715,5.986015831,42.31711268,42.31711268,3.062323167,0.8037565612,3.062323167,41.96431455,55.43861714,30.20674706,2.309467632,48.70146584,21.82204311,78.17795689,낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_성동구,서울특별시교육청,성동구,7,3462,2351,155,388,289,164,58,59,157885,157885,32174,99560,20418,29310,7558,7435,32469,99560,76759,71886,22801,4330667,,4330667,56947,170784,,,301852,1250.914789,16.44916233,49.33102253,22.33548387,8.922680412,0.1120739457,45.60514154,45.60514154,28.75794339,28.75794339,43.49806147,43.49806147,0.2050823624,0.0759140217,0.3261249498,0.7220369626,0.2290176778,13.96866719,21.18700227,21.18700227,14.80608735,2.127597819,14.80608735,6.248466155,8.515873434,18.78089058,10.57992417,7.382169795,13.7906959,86.2093041,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
